"SubscriptionName","ResourceGroupName","Location","VmName","NSG","Subnetname"
"RBUK_DEV_TESTMOVE2_Azure","1a65_TESTMOVE2_RG_TESRVMUNMANAGED","uksouth","TESTVM2","1a65_TESTMOVE2_NSG_10.74.61.16-28","1a65_TESTMOVE2_10.74.61.16-28"
"RBUK_DEV_TESTMOVE2_Azure","1a65_TESTMOVE2_RG_TESTVMS","uksouth","TESTVM1","1a65_TESTMOVE2_NSG_10.74.61.16-28","1a65_TESTMOVE2_10.74.61.16-28"
"RBUK_DEV_CLOUDDEV_Azure","486c_CloudDev_RG_APIBATCH","uksouth","srvmuldvlsk71","486c_CloudDev_NSG_APIBATCH_APP","486c_CLOUDDEV_10.25.17.0-24_AZ2"
"RBUK_DEV_CLOUDDEV_Azure","486c_CloudDev_RG_AVALON","uksouth","srvmuldvlsk37","486c_CloudDev_NSG_AVALON_APP","486c_CLOUDDEV_10.25.16.0-24_AZ1"
"RBUK_DEV_CLOUDDEV_Azure","486c_CloudDev_RG_AVALON","uksouth","srvmuldvlsk38","486c_CloudDev_NSG_AVALON_APP","486c_CLOUDDEV_10.25.16.0-24_AZ1"
"RBUK_DEV_CLOUDDEV_Azure","486c_clouddev_rg_avalon","uksouth","srvmuldvlsk55","486c_CloudDev_NSG_AVALON_APP","486c_CLOUDDEV_10.25.16.0-24_AZ1"
"RBUK_DEV_CLOUDDEV_Azure","486c_CloudDev_RG_AVALON","uksouth","srvpowedvlsk01","486c_CloudDev_NSG_AVALON_APP","486c_CLOUDDEV_10.25.16.0-24_AZ1"
"RBUK_DEV_CLOUDDEV_Azure","486c_CloudDev_RG_AWD","uksouth","srvawddvlsk00","486c_CloudDev_NSG_AWD_app","486c_CLOUDDEV_10.25.16.0-24_AZ1"
"RBUK_DEV_CLOUDDEV_Azure","486c_CloudDev_RG_AZURETEST","uksouth",,"ds-test-01-nsg","486c_CLOUDDEV_10.25.22.0-24_AZ3"
"RBUK_DEV_CLOUDDEV_Azure","486c_CLOUDDEV_RG_AZURETESTAZ","uksouth","srvaztdvlsk01","486c_CloudDev_NSG_AZURETESTAZ_TEST","486c_CLOUDDEV_10.25.18.0-23_AZ1"
"RBUK_DEV_CLOUDDEV_Azure","486c_CLOUDDEV_RG_AZURETESTAZ","uksouth","srvaztdvlsk02","486c_CloudDev_NSG_AZURETESTAZ_TEST","486c_CLOUDDEV_10.25.20.0-23_AZ2"
"RBUK_DEV_CLOUDDEV_Azure","486c_CLOUDDEV_RG_AZURETESTAZ","uksouth","srvaztdvlsk03","486c_CloudDev_NSG_AZURETESTAZ_TEST","486c_CLOUDDEV_10.25.22.0-24_AZ3"
"RBUK_DEV_CLOUDDEV_Azure","486c_CLOUDDEV_RG_AZURETESTAZ","uksouth","srvaztdvlsk04","486c_CloudDev_NSG_AZURETESTAZ_TEST","486c_CLOUDDEV_10.25.18.0-23_AZ1"
"RBUK_DEV_CLOUDDEV_Azure","486c_CloudDev_RG_BISMONITORING","uksouth","dbcicdvlsk00","486c_CloudDev_NSG_BISMONITORING_DB","486c_CLOUDDEV_10.25.16.0-24_AZ1"
"RBUK_DEV_CLOUDDEV_Azure","486c_CloudDev_RG_BISMONITORING","uksouth","wascicdvlsk00","486c_CloudDev_NSG_BISMONITORING_WAS","486c_CLOUDDEV_10.25.17.0-24_AZ2"
"RBUK_DEV_CLOUDDEV_Azure","486c_clouddev_rg_bismonitoring","uksouth","webcicdvlsk00","486c_CloudDev_NSG_BISMONITORING_WEB","486c_CLOUDDEV_10.25.16.0-24_AZ1"
"RBUK_DEV_CLOUDDEV_Azure","486c_CloudDev_RG_CALLSTEERING","uksouth","dbstpdvlsk00","486c_CloudDev_NSG_CALLSTEERING_DB","486c_CLOUDDEV_10.25.16.0-24_AZ1"
"RBUK_DEV_CLOUDDEV_Azure","486c_CloudDev_RG_CALLSTEERING","uksouth","srvstpdvlsk01","486c_CloudDev_NSG_CALLSTEERING_APP","486c_CLOUDDEV_10.25.17.0-24_AZ2"
"RBUK_DEV_CLOUDDEV_Azure","486c_CloudDev_RG_CALLSTEERING","uksouth","srvstpdvlsk02","486c_CloudDev_NSG_CALLSTEERING_APP","486c_CLOUDDEV_10.25.16.0-24_AZ1"
"RBUK_DEV_CLOUDDEV_Azure","486c_CloudDev_RG_CALLSTEERING","uksouth","srvstpdvlsk03","486c_CloudDev_NSG_CALLSTEERING_APP","486c_CLOUDDEV_10.25.17.0-24_AZ2"
"RBUK_DEV_CLOUDDEV_Azure","486c_CloudDev_RG_CALLSTEERING","uksouth","srvstpdvlsk04","486c_CloudDev_NSG_CALLSTEERING_APP","486c_CLOUDDEV_10.25.16.0-24_AZ1"
"RBUK_DEV_CLOUDDEV_Azure","486c_CloudDev_RG_CALLSTEERING","uksouth","srvstpdvlsk05","486c_CloudDev_NSG_CALLSTEERING_APP","486c_CLOUDDEV_10.25.17.0-24_AZ2"
"RBUK_DEV_CLOUDDEV_Azure","486c_CloudDev_RG_CHANNELS_NETW_MANAGEMENT","uksouth","srvsspdvlsk001022","486c_CloudDev_NSG_CHANNELS_NETW_MANAGEMENT_APP","486c_CLOUDDEV_10.25.16.0-24_AZ1"
"RBUK_DEV_CLOUDDEV_Azure","486c_CloudDev_RG_CHATBOT","uksouth","dbcbtdvlsk00","486c_CloudDev_NSG_CHATBOT_DB","486c_CLOUDDEV_10.25.16.0-24_AZ1"
"RBUK_DEV_CLOUDDEV_Azure","486c_CloudDev_RG_CHATBOT","uksouth","wasmuldvlsk09","486c_CloudDev_NSG_CHATBOT_WAS","486c_CLOUDDEV_10.25.16.0-24_AZ1"
"RBUK_DEV_CLOUDDEV_Azure","486c_CloudDev_RG_CHATBOT","uksouth","wasmuldvlsk10","486c_CloudDev_NSG_CHATBOT_WAS","486c_CLOUDDEV_10.25.16.0-24_AZ1"
"RBUK_DEV_CLOUDDEV_Azure","486c_CloudDev_RG_CHQCLEARING","uksouth","mqchqdvlsk00","486c_CloudDev_NSG_CHQCLEARING_MQ","486c_CLOUDDEV_10.25.16.0-24_AZ1"
"RBUK_DEV_CLOUDDEV_Azure","486c_clouddev_rg_chqclearing","uksouth","webchqdvlsk00","486c_CloudDev_NSG_CHQCLEARING_APP","486c_CLOUDDEV_10.25.16.0-24_AZ1"
"RBUK_DEV_CLOUDDEV_Azure","486c_CloudDev_RG_CHQCLEARING","uksouth","webchqdvlsk01","486c_CloudDev_NSG_CHQCLEARING_APP","486c_CLOUDDEV_10.25.17.0-24_AZ2"
"RBUK_DEV_CLOUDDEV_Azure","486c_CloudDev_RG_CHQIMAGING","uksouth","dbchqdvlsk05","486c_CloudDev_NSG_CHQIMAGING_DB","486c_CLOUDDEV_10.25.17.0-24_AZ2"
"RBUK_DEV_CLOUDDEV_Azure","486c_CloudDev_RG_COCADEV","uksouth","wasmuldvlsk01","486c_CloudDev_NSG_COCADEV_WAS","486c_CLOUDDEV_10.25.17.0-24_AZ2"
"RBUK_DEV_CLOUDDEV_Azure","486c_CloudDev_RG_CONNECT","uksouth","srvbwdvlsk07","486c_CloudDev_NSG_CONNECT_BW","486c_CLOUDDEV_10.25.17.0-24_AZ2"
"RBUK_DEV_CLOUDDEV_Azure","486c_CloudDev_RG_CONNECT","uksouth","srvrmqdvlsk00","486c_CloudDev_NSG_CONNECT_RMQ","486c_CLOUDDEV_10.25.16.0-24_AZ1"
"RBUK_DEV_CLOUDDEV_Azure","486c_CloudDev_RG_CPT","uksouth","srvsspdvlsk001014","486c_CloudDev_NSG_CPT_APP","486c_CLOUDDEV_10.25.16.0-24_AZ1"
"RBUK_DEV_CLOUDDEV_Azure","486c_CloudDev_RG_DAPROCESSING","uksouth","srvmuldvlsk84","486c_CloudDev_NSG_DAPROCESSING_APP","486c_CLOUDDEV_10.25.17.0-24_AZ2"
"RBUK_DEV_CLOUDDEV_Azure","486c_CloudDev_RG_DARWIN_AURIGA","uksouth","dbatmndvlsk02","486c_CloudDev_NSG_DARWIN_AURIGA_DB","486c_CLOUDDEV_10.25.17.0-24_AZ2"
"RBUK_DEV_CLOUDDEV_Azure","486c_CloudDev_RG_DARWIN_AURIGA","uksouth","wasatmadvlsk00","486c_CloudDev_NSG_DARWIN_AURIGA_WAS","486c_CLOUDDEV_10.25.16.0-24_AZ1"
"RBUK_DEV_CLOUDDEV_Azure","486c_CloudDev_RG_DARWIN_DIEBOLD","uksouth","wasatmddvlsk00","486c_CloudDev_NSG_DARWIN_DIEBOLD_WAS","486c_CLOUDDEV_10.25.17.0-24_AZ2"
"RBUK_DEV_CLOUDDEV_Azure","486c_CloudDev_RG_DARWIN_DIEBOLD","uksouth","wasatmddvlsk01","486c_CloudDev_NSG_DARWIN_DIEBOLD_WAS","486c_CLOUDDEV_10.25.17.0-24_AZ2"
"RBUK_DEV_CLOUDDEV_Azure","486c_CloudDev_RG_DARWIN_NCR","uksouth","wasatmdndvlsk00","486c_CloudDev_NSG_DARWIN_NCR_WAS","486c_CLOUDDEV_10.25.16.0-24_AZ1"
"RBUK_DEV_CLOUDDEV_Azure","486c_CloudDev_RG_DASHBOARD","uksouth","dbmslpdvlsk00","486c_CloudDev_NSG_DASHBOARD_DB","486c_CLOUDDEV_10.25.16.0-24_AZ1"
"RBUK_DEV_CLOUDDEV_Azure","486c_CloudDev_RG_DASHBOARD","uksouth","dbmuldvlsk47","486c_CloudDev_NSG_DASHBOARD_DB","486c_CLOUDDEV_10.25.17.0-24_AZ2"
"RBUK_DEV_CLOUDDEV_Azure","486c_CloudDev_RG_DATAINNOVATION","uksouth","srvmuldvlsk45","486c_CloudDev_NSG_DATAINNOVATION_APP","486c_CLOUDDEV_10.25.16.0-24_AZ1"
"RBUK_DEV_CLOUDDEV_Azure","486c_CloudDev_RG_DEBITAUTH","uksouth","dbmuldvlsk49","486c_CloudDev_NSG_DEBITAUTH_DB","486c_CLOUDDEV_10.25.17.0-24_AZ2"
"RBUK_DEV_CLOUDDEV_Azure","486c_CloudDev_RG_DEBITAUTH","uksouth","dbmuldvlsk51","486c_CloudDev_NSG_DEBITAUTH_DB","486c_CLOUDDEV_10.25.17.0-24_AZ2"
"RBUK_DEV_CLOUDDEV_Azure","486c_CloudDev_RG_DEBITAUTH","uksouth","rmqmuldvlsk00","486c_CloudDev_NSG_DEBITAUTH_RMQ","486c_CLOUDDEV_10.25.16.0-24_AZ1"
"RBUK_DEV_CLOUDDEV_Azure","486c_CloudDev_RG_DEBITAUTH","uksouth","srvmuldvlsk80","486c_CloudDev_NSG_DEBITAUTH_APP","486c_CLOUDDEV_10.25.16.0-24_AZ1"
"RBUK_DEV_CLOUDDEV_Azure","486c_CloudDev_RG_DEBITAUTH","uksouth","srvmuldvlsk81","486c_CloudDev_NSG_DEBITAUTH_APP","486c_CLOUDDEV_10.25.17.0-24_AZ2"
"RBUK_DEV_CLOUDDEV_Azure","486c_CloudDev_RG_DEBITAUTH","uksouth","srvmuldvlsk82","486c_CloudDev_NSG_DEBITAUTH_APP","486c_CLOUDDEV_10.25.16.0-24_AZ1"
"RBUK_DEV_CLOUDDEV_Azure","486c_CloudDev_RG_DEBITAUTH","uksouth","srvmuldvlsk85","486c_CloudDev_NSG_DEBITAUTH_APP","486c_CLOUDDEV_10.25.17.0-24_AZ2"
"RBUK_DEV_CLOUDDEV_Azure","486c_CloudDev_RG_DEBITAUTH","uksouth","srvmuldvlsk86","486c_CloudDev_NSG_DEBITAUTH_APP","486c_CLOUDDEV_10.25.17.0-24_AZ2"
"RBUK_DEV_CLOUDDEV_Azure","486c_CloudDev_RG_DEBITAUTH","uksouth","srvmuldvlsk87","486c_CloudDev_NSG_DEBITAUTH_APP","486c_CLOUDDEV_10.25.17.0-24_AZ2"
"RBUK_DEV_CLOUDDEV_Azure","486c_CloudDev_RG_DEBITAUTH_POC","uksouth","srvmuldvlsk64","486c_CloudDev_NSG_DEBITAUTH_POC_APP","486c_CLOUDDEV_10.25.16.0-24_AZ1"
"RBUK_DEV_CLOUDDEV_Azure","486c_CloudDev_RG_DEVELOPMENT_MICROSTRATEGY","uksouth","srvanadvlsk02","486c_CloudDev_NSG_DEVELOPMENT_MICROSTRATEGY_APP","486c_CLOUDDEV_10.25.17.0-24_AZ2"
"RBUK_DEV_CLOUDDEV_Azure","486c_CloudDev_RG_DEVELOPMENT_MICROSTRATEGY","uksouth","srvanadvlsk03","486c_CloudDev_NSG_DEVELOPMENT_MICROSTRATEGY_APP","486c_CLOUDDEV_10.25.17.0-24_AZ2"
"RBUK_DEV_CLOUDDEV_Azure","486c_clouddev_rg_development_microstrategy","uksouth","webanadvlsk00","486c_CloudDev_NSG_DEVELOPMENT_MICROSTRATEGY_WEB","486c_CLOUDDEV_10.25.17.0-24_AZ2"
"RBUK_DEV_CLOUDDEV_Azure","486c_CloudDev_RG_DEVELOPMENT_MICROSTRATEGY","uksouth","webanadvlsk01","486c_CloudDev_NSG_DEVELOPMENT_MICROSTRATEGY_WEB","486c_CLOUDDEV_10.25.17.0-24_AZ2"
"RBUK_DEV_CLOUDDEV_Azure","486c_CLOUDDEV_RG_EXIT","uksouth","exitfromazure001",,"486c_CLOUDDEV_10.25.16.0-24_AZ1"
"RBUK_DEV_CLOUDDEV_Azure","486c_CLOUDDEV_RG_EXIT","uksouth","exitfromazure002",,"486c_CLOUDDEV_10.25.16.0-24_AZ1"
"RBUK_DEV_CLOUDDEV_Azure","486c_CLOUDDEV_RG_EXIT","uksouth","exitfromazure003",,"486c_CLOUDDEV_10.25.16.0-24_AZ1"
"RBUK_DEV_CLOUDDEV_Azure","486c_CLOUDDEV_RG_EXIT","uksouth","exitfromazure004",,"486c_CLOUDDEV_10.25.16.0-24_AZ1"
"RBUK_DEV_CLOUDDEV_Azure","486c_CLOUDDEV_RG_EXIT","uksouth","exitfromazure005",,"486c_CLOUDDEV_10.25.16.0-24_AZ1"
"RBUK_DEV_CLOUDDEV_Azure","486c_CLOUDDEV_RG_EXIT","uksouth","exitfromazure006",,"486c_CLOUDDEV_10.25.16.0-24_AZ1"
"RBUK_DEV_CLOUDDEV_Azure","486c_CLOUDDEV_RG_EXIT","uksouth","exitfromazure007",,"486c_CLOUDDEV_10.25.16.0-24_AZ1"
"RBUK_DEV_CLOUDDEV_Azure","486c_CLOUDDEV_RG_EXIT","uksouth","exitfromazure008",,"486c_CLOUDDEV_10.25.16.0-24_AZ1"
"RBUK_DEV_CLOUDDEV_Azure","486c_CLOUDDEV_RG_EXIT","uksouth","exitfromazure009",,"486c_CLOUDDEV_10.25.16.0-24_AZ1"
"RBUK_DEV_CLOUDDEV_Azure","486c_CLOUDDEV_RG_EXIT","uksouth","exitfromazure010",,"486c_CLOUDDEV_10.25.16.0-24_AZ1"
"RBUK_DEV_CLOUDDEV_Azure","486c_CloudDev_RG_Firefly","uksouth","dbmobidvlsk04","486c_CloudDev_NSG_Firefly_DB","486c_CLOUDDEV_10.25.16.0-24_AZ1"
"RBUK_DEV_CLOUDDEV_Azure","486c_CloudDev_RG_Firefly","uksouth","dbmobidvlsk05","486c_CloudDev_NSG_Firefly_DB","486c_CLOUDDEV_10.25.17.0-24_AZ2"
"RBUK_DEV_CLOUDDEV_Azure","486c_CloudDev_RG_Firefly","uksouth","dbmobidvlsk06","486c_CloudDev_NSG_Firefly_DB","486c_CLOUDDEV_10.25.16.0-24_AZ1"
"RBUK_DEV_CLOUDDEV_Azure","486c_CloudDev_RG_Firefly","uksouth","srvmobidvlsk02","486c_CloudDev_NSG_FIREFLY_APP","486c_CLOUDDEV_10.25.16.0-24_AZ1"
"RBUK_DEV_CLOUDDEV_Azure","486c_clouddev_rg_fraud","uksouth","mqfrddvlsk00","486c_CloudDev_NSG_FRAUD_MQ","486c_CLOUDDEV_10.25.16.0-24_AZ1"
"RBUK_DEV_CLOUDDEV_Azure","486c_CloudDev_RG_FRAUD","uksouth","mqfrddvlsk01","486c_CloudDev_NSG_FRAUD_MQ","486c_CLOUDDEV_10.25.17.0-24_AZ2"
"RBUK_DEV_CLOUDDEV_Azure","486c_CloudDev_RG_FRAUD","uksouth","srvbwdvlsk06","486c_CloudDev_NSG_FRAUD_BW","486c_CLOUDDEV_10.25.17.0-24_AZ2"
"RBUK_DEV_CLOUDDEV_Azure","486c_CloudDev_RG_GASS_DEV","uksouth","mqgassdvlsk02","486c_CloudDev_NSG_GASS_DEV_MQ","486c_CLOUDDEV_10.25.16.0-24_AZ1"
"RBUK_DEV_CLOUDDEV_Azure","486c_clouddev_rg_gass_poc","uksouth","mqgassdvlsk00","486c_CloudDev_NSG_GASS_POC_MQ","486c_CLOUDDEV_10.25.16.0-24_AZ1"
"RBUK_DEV_CLOUDDEV_Azure","486c_CloudDev_RG_GDPR","uksouth","dbirmdvlsk00","486c_CloudDev_NSG_GDPR_DB","486c_CLOUDDEV_10.25.17.0-24_AZ2"
"RBUK_DEV_CLOUDDEV_Azure","486c_CloudDev_RG_GDPR","uksouth","srvirmdvlsk00","486c_CloudDev_NSG_GDPR_APP","486c_CLOUDDEV_10.25.16.0-24_AZ1"
"RBUK_DEV_CLOUDDEV_Azure","486c_CloudDev_RG_GENMQDEV","uksouth","mqmuldvlsk00","486c_CloudDev_NSG_GENMQDEV_MQ","486c_CLOUDDEV_10.25.16.0-24_AZ1"
"RBUK_DEV_CLOUDDEV_Azure","486c_CloudDev_RG_HADOOP","uksouth","dbmuldvlsk52","486c_CloudDev_NSG_HADOOP_db","486c_CLOUDDEV_10.25.17.0-24_AZ2"
"RBUK_DEV_CLOUDDEV_Azure","486c_clouddev_rg_hadoop","uksouth","srvbdadvlsk05","486c_CloudDev_NSG_HADOOP_APP","486c_CLOUDDEV_10.25.17.0-24_AZ2"
"RBUK_DEV_CLOUDDEV_Azure","486c_CloudDev_RG_HADOOP","uksouth","srvbdadvlsk06","486c_CloudDev_NSG_HADOOP_APP","486c_CLOUDDEV_10.25.17.0-24_AZ2"
"RBUK_DEV_CLOUDDEV_Azure","486c_CloudDev_RG_HADOOP","uksouth","srvbdadvlsk07","486c_CloudDev_NSG_HADOOP_APP","486c_CLOUDDEV_10.25.17.0-24_AZ2"
"RBUK_DEV_CLOUDDEV_Azure","486c_clouddev_rg_hadoop","uksouth","srvbdadvlsk08","486c_CloudDev_NSG_HADOOP_APP","486c_CLOUDDEV_10.25.17.0-24_AZ2"
"RBUK_DEV_CLOUDDEV_Azure","486c_clouddev_rg_hadoop","uksouth","srvbdadvlsk09","486c_CloudDev_NSG_HADOOP_APP","486c_CLOUDDEV_10.25.17.0-24_AZ2"
"RBUK_DEV_CLOUDDEV_Azure","486c_clouddev_rg_ilogdev","uksouth","wasilogdvlsk01","486c_CloudDev_NSG_ILOGDEV_WAS","486c_CLOUDDEV_10.25.16.0-24_AZ1"
"RBUK_DEV_CLOUDDEV_Azure","486c_CloudDev_RG_INFRAPORTAL","uksouth","dbmuldvlsk41","486c_CloudDev_NSG_INFRAPORTAL_DB","486c_CLOUDDEV_10.25.17.0-24_AZ2"
"RBUK_DEV_CLOUDDEV_Azure","486c_CloudDev_RG_INFRAPORTAL","uksouth","dbmuldvlsk46","486c_CloudDev_NSG_INFRAPORTAL_DB","486c_CLOUDDEV_10.25.16.0-24_AZ1"
"RBUK_DEV_CLOUDDEV_Azure","486c_CloudDev_RG_INNOV_POC","uksouth","dbinnovdvlsk00","486c_CloudDev_NSG_INNOV_POC_DB","486c_CLOUDDEV_10.25.16.0-24_AZ1"
"RBUK_DEV_CLOUDDEV_Azure","486c_CloudDev_RG_INSPIRE","uksouth","dbccmdvlsk01","486c_CloudDev_NSG_INSPIRE_DB","486c_CLOUDDEV_10.25.17.0-24_AZ2"
"RBUK_DEV_CLOUDDEV_Azure","486c_clouddev_rg_inspire","uksouth","srvccmdvlsk00","486c_CloudDev_NSG_INSPIRE_APP","486c_CLOUDDEV_10.25.16.0-24_AZ1"
"RBUK_DEV_CLOUDDEV_Azure","486c_CloudDev_RG_INTERNATIONALPAYMENTS","uksouth","srvmuldvlsk14","486c_CloudDev_NSG_INTERNATIONALPAYMENTS_APP","486c_CLOUDDEV_10.25.16.0-24_AZ1"
"RBUK_DEV_CLOUDDEV_Azure","486c_CloudDev_RG_INTERNATIONALPAYMENTS","uksouth","srvmuldvlsk15","486c_CloudDev_NSG_INTERNATIONALPAYMENTS_APP","486c_CLOUDDEV_10.25.17.0-24_AZ2"
"RBUK_DEV_CLOUDDEV_Azure","486c_CloudDev_RG_INTERNATIONALPAYMENTS","uksouth","srvmuldvlsk16","486c_CloudDev_NSG_INTERNATIONALPAYMENTS_APP","486c_CLOUDDEV_10.25.17.0-24_AZ2"
"RBUK_DEV_CLOUDDEV_Azure","486c_clouddev_rg_internationalpayments","uksouth","srvmuldvlsk19","486c_CloudDev_NSG_INTERNATIONALPAYMENTS_APP","486c_CLOUDDEV_10.25.16.0-24_AZ1"
"RBUK_DEV_CLOUDDEV_Azure","486c_CloudDev_RG_INTERNATIONALPAYMENTS","uksouth","srvmuldvlsk20","486c_CloudDev_NSG_INTERNATIONALPAYMENTS_APP","486c_CLOUDDEV_10.25.16.0-24_AZ1"
"RBUK_DEV_CLOUDDEV_Azure","486c_CloudDev_RG_INTERNATIONALPAYMENTS","uksouth","srvmuldvlsk22","486c_CloudDev_NSG_INTERNATIONALPAYMENTS_APP","486c_CLOUDDEV_10.25.16.0-24_AZ1"
"RBUK_DEV_CLOUDDEV_Azure","486c_CloudDev_RG_INTERNATIONALPAYMENTS","uksouth","srvmuldvlsk23","486c_CloudDev_NSG_INTERNATIONALPAYMENTS_APP","486c_CLOUDDEV_10.25.16.0-24_AZ1"
"RBUK_DEV_CLOUDDEV_Azure","486c_CloudDev_RG_INTERNATIONALPAYMENTS","uksouth","srvmuldvlsk24","486c_CloudDev_NSG_INTERNATIONALPAYMENTS_APP","486c_CLOUDDEV_10.25.16.0-24_AZ1"
"RBUK_DEV_CLOUDDEV_Azure","486c_CloudDev_RG_INTERNATIONALPAYMENTS","uksouth","srvmuldvlsk42","486c_CloudDev_NSG_INTERNATIONALPAYMENTS_APP2","486c_CLOUDDEV_10.25.17.0-24_AZ2"
"RBUK_DEV_CLOUDDEV_Azure","486c_CloudDev_RG_INTERNATIONALPAYMENTS","uksouth","srvmuldvlsk43","486c_CloudDev_NSG_INTERNATIONALPAYMENTS_APP2","486c_CLOUDDEV_10.25.17.0-24_AZ2"
"RBUK_DEV_CLOUDDEV_Azure","486c_CloudDev_RG_INTERNATIONALPAYMENTS","uksouth","srvmuldvlsk44","486c_CloudDev_NSG_INTERNATIONALPAYMENTS_APP2","486c_CLOUDDEV_10.25.17.0-24_AZ2"
"RBUK_DEV_CLOUDDEV_Azure","486c_CloudDev_RG_ISBAN_TEMPLATE","uksouth","isbrh67d01","486c_CloudDev_NSG_ISBAN_TEMPLATE_APP","486c_CLOUDDEV_10.25.16.0-24_AZ1"
"RBUK_DEV_CLOUDDEV_Azure","486c_CloudDev_RG_IVR","uksouth","srvivrdvlsk04","486c_CloudDev_NSG_IVR_APP","486c_CLOUDDEV_10.25.16.0-24_AZ1"
"RBUK_DEV_CLOUDDEV_Azure","486c_clouddev_rg_kabana_dev","uksouth","srvmuldvlsk46","486c_CloudDev_NSG_KABANA_DEV_APP","486c_CLOUDDEV_10.25.16.0-24_AZ1"
"RBUK_DEV_CLOUDDEV_Azure","486c_CloudDev_RG_MERLIN","uksouth","dbmuldvlsk43","486c_CloudDev_NSG_MERLIN_DB","486c_CLOUDDEV_10.25.17.0-24_AZ2"
"RBUK_DEV_CLOUDDEV_Azure","486c_CloudDev_RG_MOBILEAPP","uksouth","dbmobdvlsk08","486c_CloudDev_NSG_MOBILEAPP_DB","486c_CLOUDDEV_10.25.16.0-24_AZ1"
"RBUK_DEV_CLOUDDEV_Azure","486c_CloudDev_RG_MOBILEAPP","uksouth","dbmobdvlsk09","486c_CloudDev_NSG_MOBILEAPP_DB","486c_CLOUDDEV_10.25.17.0-24_AZ2"
"RBUK_DEV_CLOUDDEV_Azure","486c_CloudDev_RG_MOBILEAPP","uksouth","dbmobdvlsk10","486c_CloudDev_NSG_MOBILEAPP_DB","486c_CLOUDDEV_10.25.16.0-24_AZ1"
"RBUK_DEV_CLOUDDEV_Azure","486c_CloudDev_RG_MTP","uksouth","wasilogdvlsk00","486c_CloudDev_NSG_MTP_WAS","486c_CLOUDDEV_10.25.16.0-24_AZ1"
"RBUK_DEV_CLOUDDEV_Azure","486c_CloudDev_RG_MTP","uksouth","webilogdvlsk00","486c_CloudDev_NSG_MTP_WEB","486c_CLOUDDEV_10.25.16.0-24_AZ1"
"RBUK_DEV_CLOUDDEV_Azure","486c_CloudDev_RG_MYBAAR","uksouth","dbmuldvlsk40","486c_CloudDev_NSG_MYBAAR_DB","486c_CLOUDDEV_10.25.16.0-24_AZ1"
"RBUK_DEV_CLOUDDEV_Azure","486c_CloudDev_RG_MYBAAR","uksouth","dbmuldvlsk48","486c_CloudDev_NSG_MYBAAR_DB","486c_CLOUDDEV_10.25.16.0-24_AZ1"
"RBUK_DEV_CLOUDDEV_Azure","486c_CloudDev_RG_NUXEO","uksouth","dbnuxdvlsk00","486c_CloudDev_NSG_NUXEO_DB","486c_CLOUDDEV_10.25.16.0-24_AZ1"
"RBUK_DEV_CLOUDDEV_Azure","486c_CloudDev_RG_NUXEO","uksouth","srvcmsdvlsk00","486c_CloudDev_NSG_NUXEO_APP","486c_CLOUDDEV_10.25.17.0-24_AZ2"
"RBUK_DEV_CLOUDDEV_Azure","486c_CloudDev_RG_NUXEO","uksouth","srvcmsdvlsk01","486c_CloudDev_NSG_NUXEO_APP","486c_CLOUDDEV_10.25.17.0-24_AZ2"
"RBUK_DEV_CLOUDDEV_Azure","486c_CloudDev_RG_NUXEO","uksouth","srvnuxdvlsk00","486c_CloudDev_NSG_NUXEO_APP","486c_CLOUDDEV_10.25.16.0-24_AZ1"
"RBUK_DEV_CLOUDDEV_Azure","486c_clouddev_rg_olacit","uksouth","waspar10dvlsk04","486c_CloudDev_NSG_OLACIT_WAS","486c_CLOUDDEV_10.25.16.0-24_AZ1"
"RBUK_DEV_CLOUDDEV_Azure","486c_CloudDev_RG_OLADEV","uksouth","waspar10dvlsk00","486c_CloudDev_NSG_OLADEV_WAS","486c_CLOUDDEV_10.25.16.0-24_AZ1"
"RBUK_DEV_CLOUDDEV_Azure","486c_clouddev_rg_oladev","uksouth","waspar10dvlsk01","486c_CloudDev_NSG_OLADEV_WAS","486c_CLOUDDEV_10.25.17.0-24_AZ2"
"RBUK_DEV_CLOUDDEV_Azure","486c_CloudDev_RG_OLAMORT","uksouth","srvmuldvlsk51","486c_CloudDev_NSG_OLAMORT_APP","486c_CLOUDDEV_10.25.16.0-24_AZ1"
"RBUK_DEV_CLOUDDEV_Azure","486c_CloudDev_RG_OLAMORT","uksouth","srvmuldvlsk52","486c_CloudDev_NSG_OLAMORT_APP","486c_CLOUDDEV_10.25.16.0-24_AZ1"
"RBUK_DEV_CLOUDDEV_Azure","486c_CloudDev_RG_ONEPAY","uksouth","srvmuldvlsk83","486c_CloudDev_NSG_ONEPAY_APP","486c_CLOUDDEV_10.25.16.0-24_AZ1"
"RBUK_DEV_CLOUDDEV_Azure","486c_CloudDev_RG_PAPERFREE","uksouth","srvbwdvlsk10","486c_CloudDev_NSG_PAPERFREE_BW","486c_CLOUDDEV_10.25.16.0-24_AZ1"
"RBUK_DEV_CLOUDDEV_Azure","486c_CloudDev_RG_PAPERFREE","uksouth","srvbwdvlsk11","486c_CloudDev_NSG_PAPERFREE_BW","486c_CLOUDDEV_10.25.17.0-24_AZ2"
"RBUK_DEV_CLOUDDEV_Azure","486c_CloudDev_RG_PAPERFREE","uksouth","srvfsrvdvlsk00","486c_CloudDev_NSG_PAPERFREE_APP","486c_CLOUDDEV_10.25.16.0-24_AZ1"
